year,month,wpp,detection_count,rad_mean,log_rad_mean,is_partial_year
2022,11,WPP714,1248,10.5799,2.449268,0
2022,11,WPP715,515,4.6366,1.729288,0
2022,11,WPP716,1150,9.6307,2.363741,0
2022,11,WPP717,225,3.3952,1.480522,0
2022,11,WPP718,8103,37.9902,3.66331,0
2022,12,Unknown,87,8.3638,2.236853,0
2022,12,WPP571,1494,12.801,2.624742,0
2022,12,WPP572,1834,4.2032,1.649268,0
2022,12,WPP573,1089,5.9151,1.933714,0
2022,12,WPP711,4364,18.1805,2.953894,0
2022,12,WPP712,16932,19.4796,3.01943,0
2022,12,WPP713,3676,16.5419,2.864592,0
2022,12,WPP714,910,10.5639,2.447887,0
2022,12,WPP715,303,5.3274,1.844889,0
2022,12,WPP716,853,10.6454,2.454909,0
2022,12,WPP717,165,3.2422,1.44508,0
2022,12,WPP718,5637,34.6867,3.574778,0
2023,1,Unknown,71,6.6823,2.03892,0
2023,1,WPP571,1711,13.4262,2.669043,0
2023,1,WPP572,1490,5.5576,1.880617,0
2023,1,WPP573,720,4.9096,1.776578,0
2023,1,WPP711,3075,18.0722,2.94823,0
2023,1,WPP712,12007,17.7946,2.933572,0
2023,1,WPP713,4287,14.2145,2.722251,0
2023,1,WPP714,1033,8.2391,2.223448,0
2023,1,WPP715,256,4.3927,1.685045,0
2023,1,WPP716,768,8.0448,2.202195,0
2023,1,WPP717,120,3.0214,1.391621,0
2023,1,WPP718,3502,17.3545,2.909872,0
2023,2,Unknown,81,4.8547,1.767237,0
2023,2,WPP571,3295,17.0936,2.895558,0
2023,2,WPP572,2994,4.0642,1.622205,0
2023,2,WPP573,1905,7.8283,2.177968,0
2023,2,WPP711,3669,25.539,3.278616,0
2023,2,WPP712,9607,17.2876,2.906225,0
2023,2,WPP713,3792,12.7167,2.618612,0
2023,2,WPP714,672,6.9706,2.075764,0
2023,2,WPP715,318,3.3178,1.462746,0
2023,2,WPP716,808,8.9927,2.301857,0
2023,2,WPP717,76,3.7683,1.561984,0
2023,2,WPP718,2556,21.5071,3.113831,0
2023,3,Region XII,1,6.2276,1.977908,0
2023,3,Unknown,173,9.2945,2.331605,0
2023,3,WPP571,4451,15.1282,2.780571,0
2023,3,WPP572,3393,7.0489,2.085537,0
2023,3,WPP573,4288,10.0079,2.398613,0
2023,3,WPP711,11585,33.9241,3.553176,0
2023,3,WPP712,34726,22.1877,3.14362,0
2023,3,WPP713,5197,16.5428,2.864645,0
2023,3,WPP714,1263,11.7876,2.548476,0
2023,3,WPP715,509,5.0523,1.800446,0
2023,3,WPP716,1143,12.876,2.630162,0
2023,3,WPP717,171,3.9843,1.606289,0
2023,3,WPP718,4608,31.4804,3.480636,0
2023,4,Region XI,1,11.8294,2.551739,0
2023,4,Region XII,2,2.9054,1.362355,0
2023,4,Unknown,181,8.2894,2.228878,0
2023,4,WPP571,2798,15.4193,2.798458,0
2023,4,WPP572,3390,7.9893,2.196036,0
2023,4,WPP573,2641,10.0078,2.398604,0
2023,4,WPP711,17198,34.914,3.581126,0
2023,4,WPP712,29723,25.9284,3.293181,0
2023,4,WPP713,3974,11.9959,2.564635,0
2023,4,WPP714,823,9.6596,2.366458,0
2023,4,WPP715,680,4.3011,1.667923,0
2023,4,WPP716,1176,9.3104,2.333149,0
2023,4,WPP717,206,3.8987,1.58897,0
2023,4,WPP718,1108,21.0742,3.094409,0
2023,5,Region XII,2,6.0687,1.955677,0
2023,5,Unknown,237,6.4441,2.007421,0
2023,5,WPP571,3946,16.5163,2.863129,0
2023,5,WPP572,5931,5.9417,1.937545,0
2023,5,WPP573,8268,11.9638,2.562159,0
2023,5,WPP711,18567,35.4057,3.594724,0
2023,5,WPP712,40473,22.2854,3.147825,0
2023,5,WPP713,6932,13.5258,2.675924,0
2023,5,WPP714,1052,11.3789,2.515992,0
2023,5,WPP715,753,4.9024,1.775364,0
2023,5,WPP716,1496,11.4524,2.521912,0
2023,5,WPP717,256,4.0194,1.613318,0
2023,5,WPP718,705,21.7379,3.124033,0
2023,6,Unknown,203,6.901,2.066985,0
2023,6,WPP571,4008,14.7048,2.753964,0
2023,6,WPP572,4949,6.7502,2.047721,0
2023,6,WPP573,7427,11.661,2.538523,0
2023,6,WPP711,17799,32.9255,3.524166,0
2023,6,WPP712,42710,22.0273,3.136681,0
2023,6,WPP713,7656,19.0988,3.000661,0
2023,6,WPP714,1181,11.3732,2.515536,0
2023,6,WPP715,606,8.0774,2.205786,0
2023,6,WPP716,1433,11.5706,2.531359,0
2023,6,WPP717,234,3.9045,1.590154,0
2023,6,WPP718,2683,28.8035,3.394627,0
2023,7,Unknown,172,5.0124,1.793817,0
2023,7,WPP571,2424,13.0265,2.640945,0
2023,7,WPP572,3753,5.7288,1.906401,0
2023,7,WPP573,5447,10.7168,2.461024,0
2023,7,WPP711,11757,31.0234,3.466467,0
2023,7,WPP712,33299,19.8939,3.039458,0
2023,7,WPP713,6634,13.8756,2.699724,0
2023,7,WPP714,873,10.2615,2.42139,0
2023,7,WPP715,593,3.9838,1.606183,0
2023,7,WPP716,989,10.2434,2.419785,0
2023,7,WPP717,215,3.2106,1.437614,0
2023,7,WPP718,3326,28.6834,3.390587,0
2023,8,Unknown,281,6.6217,2.031005,0
2023,8,WPP571,2882,14.3267,2.729597,0
2023,8,WPP572,3392,5.2597,1.834138,0
2023,8,WPP573,7883,11.6146,2.534853,0
2023,8,WPP711,16290,28.8656,3.396707,0
2023,8,WPP712,53476,27.8524,3.362193,0
2023,8,WPP713,8557,14.7084,2.754194,0
2023,8,WPP714,1763,13.5314,2.676314,0
2023,8,WPP715,678,4.2015,1.648947,0
2023,8,WPP716,1452,10.5736,2.448724,0
2023,8,WPP717,274,4.1498,1.638964,0
2023,8,WPP718,9885,40.4224,3.723822,0
2023,9,Unknown,262,7.0447,2.085019,0
2023,9,WPP571,2434,13.5182,2.675402,0
2023,9,WPP572,2938,6.956,2.07393,0
2023,9,WPP573,7957,11.1187,2.494751,0
2023,9,WPP711,14628,29.9797,3.433331,0
2023,9,WPP712,64556,24.8579,3.252615,0
2023,9,WPP713,8847,17.1777,2.900196,0
2023,9,WPP714,1846,14.4564,2.738022,0
2023,9,WPP715,469,5.9153,1.933743,0
2023,9,WPP716,1643,12.1791,2.578635,0
2023,9,WPP717,192,3.7679,1.561906,0
2023,9,WPP718,12804,38.0402,3.664592,0
2023,10,ARMM,4,9.6155,2.362311,0
2023,10,Region XII,1,0.9421,0.663749,0
2023,10,Unknown,300,7.0777,2.089108,0
2023,10,WPP571,2498,12.764,2.622054,0
2023,10,WPP572,2622,6.0345,1.950832,0
2023,10,WPP573,6160,9.6785,2.36823,0
2023,10,WPP711,16490,24.4871,3.238172,0
2023,10,WPP712,54019,18.9766,2.994563,0
2023,10,WPP713,9937,15.4706,2.80158,0
2023,10,WPP714,2936,10.3242,2.426944,0
2023,10,WPP715,1436,7.0012,2.079587,0
2023,10,WPP716,3148,8.746,2.276852,0
2023,10,WPP717,623,4.0769,1.624694,0
2023,10,WPP718,13628,41.1877,3.742128,0
2023,11,ARMM,2,1.6396,0.970616,0
2023,11,Region XII,2,17.0609,2.893752,0
2023,11,Unknown,159,6.6319,2.032339,0
2023,11,WPP571,2162,15.4406,2.799754,0
2023,11,WPP572,1474,5.0904,1.806708,0
2023,11,WPP573,3630,7.8561,2.18111,0
2023,11,WPP711,11632,22.5371,3.158578,0
2023,11,WPP712,37227,18.9941,2.995435,0
2023,11,WPP713,7346,13.0415,2.642021,0
2023,11,WPP714,1636,10.1642,2.412716,0
2023,11,WPP715,1006,4.6232,1.726895,0
2023,11,WPP716,1682,10.0944,2.406444,0
2023,11,WPP717,467,3.7835,1.565175,0
2023,11,WPP718,13838,31.546,3.482653,0
2023,12,Unknown,147,6.5824,2.025829,0
2023,12,WPP571,2432,12.8656,2.629409,0
2023,12,WPP572,2747,6.3454,1.994081,0
2023,12,WPP573,3854,9.0113,2.303713,0
2023,12,WPP711,5985,20.7292,3.078658,0
2023,12,WPP712,29033,15.2019,2.785128,0
2023,12,WPP713,5842,14.4994,2.740799,0
2023,12,WPP714,1165,10.0746,2.404658,0
2023,12,WPP715,1029,4.1199,1.633137,0
2023,12,WPP716,1437,12.1423,2.575833,0
2023,12,WPP717,441,4.9087,1.776433,0
2023,12,WPP718,7681,31.1284,3.469741,0
2024,1,Unknown,126,6.8714,2.063235,0
2024,1,WPP571,2129,14.5277,2.742625,0
2024,1,WPP572,1988,5.691,1.900762,0
2024,1,WPP573,1003,4.6299,1.728083,0
2024,1,WPP711,2548,16.1518,2.842102,0
2024,1,WPP712,12385,15.3741,2.795703,0
2024,1,WPP713,3414,13.135,2.648654,0
2024,1,WPP714,851,6.817,2.056305,0
2024,1,WPP715,648,4.6103,1.7246,0
2024,1,WPP716,904,10.1732,2.413518,0
2024,1,WPP717,251,4.7084,1.741932,0
2024,1,WPP718,4499,20.9781,3.090047,0
2024,2,Unknown,164,8.8719,2.289696,0
2024,2,WPP571,3470,18.7674,2.984032,0
2024,2,WPP572,3702,5.445,1.863298,0
2024,2,WPP573,1689,4.6281,1.727763,0
2024,2,WPP711,3101,20.364,3.061707,0
2024,2,WPP712,16140,18.4194,2.966274,0
2024,2,WPP713,4578,14.0704,2.712735,0
2024,2,WPP714,885,8.5271,2.254141,0
2024,2,WPP715,670,6.0263,1.949657,0
2024,2,WPP716,974,9.7155,2.371691,0
2024,2,WPP717,452,4.7751,1.753555,0
2024,2,WPP718,4036,20.0915,3.04887,0
2024,3,Unknown,113,11.6384,2.536738,0
2024,3,WPP571,4302,17.114,2.896685,0
2024,3,WPP572,2859,8.3119,2.231298,0
2024,3,WPP573,2242,12.6452,2.61339,0
2024,3,WPP711,6989,33.0759,3.528591,0
2024,3,WPP712,18979,23.3527,3.192643,0
2024,3,WPP713,3911,14.5063,2.741245,0
2024,3,WPP714,993,12.3909,2.594572,0
2024,3,WPP715,411,6.7184,2.043607,0
2024,3,WPP716,955,11.7452,2.545156,0
2024,3,WPP717,386,6.9705,2.075743,0
2024,3,WPP718,1363,14.039,2.710646,0
2024,4,Unknown,155,6.2554,1.981747,0
2024,4,WPP571,3213,15.3361,2.793376,0
2024,4,WPP572,1839,6.454,2.008755,0
2024,4,WPP573,1789,6.6217,2.030999,0
2024,4,WPP711,12662,32.8119,3.520814,0
2024,4,WPP712,20260,21.7126,3.12292,0
2024,4,WPP713,4216,12.9856,2.638026,0
2024,4,WPP714,484,8.4754,2.248704,0
2024,4,WPP715,435,6.1951,1.973403,0
2024,4,WPP716,975,8.6533,2.267296,0
2024,4,WPP717,381,4.9085,1.776387,0
2024,4,WPP718,777,18.3893,2.964719,0
2024,5,Region XI,1,6.5537,2.022035,0
2024,5,Unknown,175,6.7594,2.048903,0
2024,5,WPP571,3168,12.3583,2.59214,0
2024,5,WPP572,2586,5.039,1.798243,0
2024,5,WPP573,6517,8.5289,2.254325,0
2024,5,WPP711,12588,28.3318,3.378674,0
2024,5,WPP712,32256,16.685,2.872718,0
2024,5,WPP713,5807,13.028,2.641058,0
2024,5,WPP714,745,10.6752,2.457464,0
2024,5,WPP715,563,4.1023,1.629699,0
2024,5,WPP716,1322,12.1702,2.57796,0
2024,5,WPP717,369,5.7183,1.904834,0
2024,5,WPP718,800,17.6027,2.923309,0
2024,6,Unknown,173,7.5879,2.150351,0
2024,6,WPP571,2435,13.783,2.693475,0
2024,6,WPP572,2556,5.291,1.839115,0
2024,6,WPP573,4122,7.6752,2.160471,0
2024,6,WPP711,9778,24.2328,3.228146,0
2024,6,WPP712,26323,16.7795,2.878045,0
2024,6,WPP713,5610,12.7259,2.619283,0
2024,6,WPP714,766,8.1404,2.212706,0
2024,6,WPP715,414,3.9537,1.60014,0
2024,6,WPP716,859,9.4818,2.349641,0
2024,6,WPP717,412,4.9237,1.778969,0
2024,6,WPP718,1482,26.8686,3.327499,0
2024,7,Unknown,87,5.6308,1.89172,0
2024,7,WPP571,1315,15.3036,2.791385,0
2024,7,WPP572,1574,5.3577,1.849669,0
2024,7,WPP573,3116,8.6232,2.264182,0
2024,7,WPP711,4176,27.1952,3.339151,0
2024,7,WPP712,15285,17.7518,2.931292,0
2024,7,WPP713,3150,11.5045,2.526086,0
2024,7,WPP714,381,8.2494,2.224556,0
2024,7,WPP715,271,3.2453,1.445823,0
2024,7,WPP716,683,10.4165,2.435059,0
2024,7,WPP717,242,3.332,1.466039,0
2024,7,WPP718,1548,29.629,3.421946,0
2024,8,ARMM,2,7.604,2.152225,0
2024,8,Unknown,247,6.5156,2.016974,0
2024,8,WPP571,2330,13.4159,2.668332,0
2024,8,WPP572,3699,5.2342,1.830043,0
2024,8,WPP573,7318,6.8161,2.05619,0
2024,8,WPP711,7449,20.7686,3.080467,0
2024,8,WPP712,44398,17.9578,2.942214,0
2024,8,WPP713,7261,10.8296,2.470603,0
2024,8,WPP714,1237,11.3449,2.513246,0
2024,8,WPP715,626,4.3123,1.670028,0
2024,8,WPP716,1191,11.1386,2.496387,0
2024,8,WPP717,772,4.1191,1.632987,0
2024,8,WPP718,8511,30.618,3.453727,0
2024,9,Unknown,219,7.1237,2.094785,0
2024,9,WPP571,1131,8.233,2.222784,0
2024,9,WPP572,2266,6.012,1.94762,0
2024,9,WPP573,5569,7.2541,2.110707,0
2024,9,WPP711,9471,18.0314,2.94609,0
2024,9,WPP712,37920,16.7323,2.87539,0
2024,9,WPP713,6195,12.0647,2.569912,0
2024,9,WPP714,1117,11.2423,2.504893,0
2024,9,WPP715,639,4.4888,1.70271,0
2024,9,WPP716,1205,9.7912,2.378733,0
2024,9,WPP717,439,4.7444,1.748224,0
2024,9,WPP718,6773,31.565,3.483239,0
2024,10,Unknown,233,4.9431,1.782225,0
2024,10,WPP571,1859,11.7069,2.542147,0
2024,10,WPP572,4325,4.5808,1.719334,0
2024,10,WPP573,7561,7.6185,2.153916,0
2024,10,WPP711,12015,19.5046,3.020648,0
2024,10,WPP712,46263,14.6366,2.749612,0
2024,10,WPP713,8887,11.5114,2.526642,0
2024,10,WPP714,2757,8.4465,2.245643,0
2024,10,WPP715,1371,4.2585,1.659845,0
2024,10,WPP716,1801,10.3341,2.42782,0
2024,10,WPP717,914,4.5331,1.710751,0
2024,10,WPP718,11974,31.0822,3.468301,0
2024,11,Unknown,94,6.0799,1.957257,0
2024,11,WPP571,976,12.2857,2.586687,0
2024,11,WPP572,712,3.4653,1.496341,0
2024,11,WPP573,2398,6.41,2.002835,0
2024,11,WPP711,5801,22.4365,3.154294,0
2024,11,WPP712,19547,11.5057,2.526186,0
2024,11,WPP713,4429,13.0139,2.640048,0
2024,11,WPP714,1608,7.8842,2.184276,0
2024,11,WPP715,959,4.8953,1.774161,0
2024,11,WPP716,1055,9.6734,2.367759,0
2024,11,WPP717,731,4.5195,1.708295,0
2024,11,WPP718,10343,30.9756,3.464973,0
2024,12,Unknown,63,6.9663,2.075222,0
2024,12,WPP571,2204,11.5534,2.529988,0
2024,12,WPP572,1714,4.1372,1.636508,0
2024,12,WPP573,1307,5.9103,1.933019,0
2024,12,WPP711,3445,12.8644,2.629324,0
2024,12,WPP712,6438,9.9509,2.39342,0
2024,12,WPP713,2306,11.0235,2.486864,0
2024,12,WPP714,635,6.1334,1.964789,0
2024,12,WPP715,507,4.6198,1.726295,0
2024,12,WPP716,722,8.8572,2.288197,0
2024,12,WPP717,565,3.8597,1.58097,0
2024,12,WPP718,5979,19.347,3.012936,0
2025,1,Unknown,88,4.0318,1.615784,0
2025,1,WPP571,1931,11.1161,2.494534,0
2025,1,WPP572,2502,4.8981,1.774636,0
2025,1,WPP573,1669,5.1991,1.824412,0
2025,1,WPP711,1976,9.5031,2.351672,0
2025,1,WPP712,9023,10.4989,2.442252,0
2025,1,WPP713,3524,11.1233,2.49513,0
2025,1,WPP714,1016,5.9361,1.936739,0
2025,1,WPP715,645,5.4365,1.861979,0
2025,1,WPP716,916,8.429,2.243795,0
2025,1,WPP717,587,4.1861,1.645982,0
2025,1,WPP718,5243,23.3573,3.192831,0
2025,2,Region XI,1,1.4363,0.89048,0
2025,2,Unknown,65,5.7026,1.9025,0
2025,2,WPP571,2711,11.0683,2.490581,0
2025,2,WPP572,1791,6.2109,1.975591,0
2025,2,WPP573,2481,6.9243,2.069931,0
2025,2,WPP711,2528,16.1583,2.842479,0
2025,2,WPP712,10821,13.206,2.653664,0
2025,2,WPP713,3189,11.6813,2.540131,0
2025,2,WPP714,715,4.9757,1.7877,0
2025,2,WPP715,414,4.7424,1.747878,0
2025,2,WPP716,534,8.1695,2.215884,0
2025,2,WPP717,333,4.0594,1.621244,0
2025,2,WPP718,2557,16.6282,2.869498,0
2025,3,Unknown,125,6.6981,2.040973,0
2025,3,WPP571,1897,12.2911,2.587095,0
2025,3,WPP572,1900,5.5786,1.883825,0
2025,3,WPP573,2173,5.8546,1.924925,0
2025,3,WPP711,5566,20.756,3.07989,0
2025,3,WPP712,13705,13.3278,2.662204,0
2025,3,WPP713,2957,12.9354,2.634431,0
2025,3,WPP714,1384,5.8917,1.930322,0
2025,3,WPP715,826,4.8248,1.762129,0
2025,3,WPP716,492,7.239,2.108876,0
2025,3,WPP717,399,3.3798,1.477013,0
2025,3,WPP718,2143,15.2317,2.786964,0
2025,4,ARMM,1,1.5242,0.925916,0
2025,4,Region XI,1,1.5362,0.930671,0
2025,4,Unknown,175,8.5845,2.260146,0
2025,4,WPP571,2491,12.0917,2.571982,0
2025,4,WPP572,3162,6.3166,1.990145,0
2025,4,WPP573,5879,8.2581,2.225499,0
2025,4,WPP711,10605,23.8618,3.213332,0
2025,4,WPP712,26275,14.3824,2.733222,0
2025,4,WPP713,3906,9.1254,2.315048,0
2025,4,WPP714,1358,6.3374,1.992985,0
2025,4,WPP715,679,4.7234,1.744565,0
2025,4,WPP716,923,10.4163,2.435038,0
2025,4,WPP717,444,5.5939,1.886152,0
2025,4,WPP718,1437,16.785,2.878357,0
2025,5,ARMM,2,16.6838,2.872649,0
2025,5,Region XII,1,63.5056,4.166752,0
2025,5,Unknown,171,6.5884,2.026619,0
2025,5,WPP571,2540,11.4558,2.522187,0
2025,5,WPP572,4606,6.53,2.018891,0
2025,5,WPP573,5621,7.1823,2.101969,0
2025,5,WPP711,12563,24.5648,3.241217,0
2025,5,WPP712,32241,13.6133,2.681934,0
2025,5,WPP713,6421,11.5969,2.533453,0
2025,5,WPP714,1453,6.9072,2.067776,0
2025,5,WPP715,1292,4.488,1.70257,0
2025,5,WPP716,1256,9.6411,2.364728,0
2025,5,WPP717,717,3.8225,1.573294,0
2025,5,WPP718,1313,17.4673,2.916001,0
2025,6,Region XI,1,1.7221,1.001411,0
2025,6,Unknown,177,7.8653,2.182147,0
2025,6,WPP571,2587,13.1557,2.650117,0
2025,6,WPP572,4760,6.1134,1.961986,0
2025,6,WPP573,6807,8.0226,2.199732,0
2025,6,WPP711,8736,31.3061,3.475256,0
2025,6,WPP712,23000,12.6139,2.611094,0
2025,6,WPP713,4405,12.7768,2.622987,0
2025,6,WPP714,463,10.2201,2.417709,0
2025,6,WPP715,1014,6.2336,1.97874,0
2025,6,WPP716,909,10.1578,2.412138,0
2025,6,WPP717,615,3.9323,1.595808,0
2025,6,WPP718,857,17.432,2.914086,0
2025,7,Unknown,245,6.0019,1.946175,0
2025,7,WPP571,3103,12.6044,2.610392,0
2025,7,WPP572,5797,5.5642,1.881624,0
2025,7,WPP573,8684,9.2822,2.330414,0
2025,7,WPP711,12837,19.7836,3.034162,0
2025,7,WPP712,39844,12.6344,2.612598,0
2025,7,WPP713,8284,12.5673,2.60766,0
2025,7,WPP714,1312,8.6309,2.264973,0
2025,7,WPP715,1067,3.6901,1.545464,0
2025,7,WPP716,1595,10.1349,2.410084,0
2025,7,WPP717,541,3.8289,1.574619,0
2025,7,WPP718,2962,24.7634,3.248956,0
2025,8,Unknown,205,5.85,1.924243,0
2025,8,WPP571,2666,10.4939,2.441818,0
2025,8,WPP572,3801,7.0005,2.079506,0
2025,8,WPP573,9557,8.749,2.277167,0
2025,8,WPP711,8957,17.6513,2.925917,0
2025,8,WPP712,41725,13.561,2.678343,0
2025,8,WPP713,6624,9.8262,2.381972,0
2025,8,WPP714,1406,10.0379,2.401332,0
2025,8,WPP715,870,5.1585,1.81783,0
2025,8,WPP716,1204,8.3822,2.238817,0
2025,8,WPP717,656,4.3465,1.676447,0
2025,8,WPP718,3700,32.0409,3.497747,0
2025,9,Unknown,266,9.0318,2.305762,0
2025,9,WPP571,1897,11.9067,2.557745,0
2025,9,WPP572,2712,4.801,1.758039,0
2025,9,WPP573,10057,7.9677,2.193629,0
2025,9,WPP711,9104,19.6571,3.028059,0
2025,9,WPP712,39206,12.5414,2.60575,0
2025,9,WPP713,7777,10.3258,2.427087,0
2025,9,WPP714,2427,12.9718,2.637038,0
2025,9,WPP715,1852,6.6282,2.031852,0
2025,9,WPP716,1798,10.5112,2.443321,0
2025,9,WPP717,1069,4.1176,1.632695,0
2025,9,WPP718,9992,38.1808,3.668186,0
2025,10,Unknown,203,5.2339,1.830001,0
2025,10,WPP571,1716,11.2486,2.505413,0
2025,10,WPP572,2747,5.5787,1.883833,0
2025,10,WPP573,8359,9.2699,2.329221,0
2025,10,WPP711,9470,20.7393,3.079122,0
2025,10,WPP712,37086,13.2649,2.657799,0
2025,10,WPP713,6047,10.0581,2.403159,0
2025,10,WPP714,2963,6.9855,2.077631,0
2025,10,WPP715,2037,7.3054,2.116911,0
2025,10,WPP716,1572,8.7866,2.281014,0
2025,10,WPP717,960,4.0195,1.613324,0
2025,10,WPP718,12501,32.9549,3.525033,0
2025,11,Region XII,1,1.7084,0.99634,0
2025,11,Unknown,75,11.4744,2.523675,0
2025,11,WPP571,301,15.4206,2.798538,0
2025,11,WPP572,1338,6.8756,2.063773,0
2025,11,WPP573,2887,8.9189,2.294446,0
2025,11,WPP711,3649,17.1856,2.900627,0
2025,11,WPP712,12827,13.6113,2.681794,0
2025,11,WPP713,2010,12.2932,2.58725,0
2025,11,WPP714,1051,6.5755,2.024914,0
2025,11,WPP715,861,7.6352,2.155844,0
2025,11,WPP716,595,7.5051,2.140662,0
2025,11,WPP717,484,4.0903,1.627345,0
2025,11,WPP718,5513,26.338,3.308279,0
2025,12,ARMM,1,3.3992,1.481411,0
2025,12,Unknown,128,4.4296,1.691867,0
2025,12,WPP571,2144,12.2043,2.580545,0
2025,12,WPP572,2206,4.4401,1.693795,0
2025,12,WPP573,3582,7.7615,2.170367,0
2025,12,WPP711,4719,20.0648,3.047604,0
2025,12,WPP712,10284,9.6477,2.365345,0
2025,12,WPP713,3811,11.7782,2.547744,0
2025,12,WPP714,1940,4.8308,1.763162,0
2025,12,WPP715,1723,5.1653,1.81893,0
2025,12,WPP716,1346,8.3316,2.233409,0
2025,12,WPP717,765,3.8069,1.57005,0
2025,12,WPP718,7469,18.1208,2.950777,0
2026,1,Unknown,161,4.3867,1.683935,1
2026,1,WPP571,3332,12.4705,2.600505,1
2026,1,WPP572,5169,5.227,1.828897,1
2026,1,WPP573,1215,7.497,2.13971,1
2026,1,WPP711,3341,14.0158,2.709102,1
2026,1,WPP712,7184,8.051,2.202872,1
2026,1,WPP713,4830,11.8393,2.552508,1
2026,1,WPP714,2137,4.5076,1.706122,1
2026,1,WPP715,1880,4.7791,1.754244,1
2026,1,WPP716,1423,9.741,2.374068,1
2026,1,WPP717,771,4.2654,1.661149,1
2026,1,WPP718,2519,10.1943,2.415409,1
2026,2,Unknown,90,14.7761,2.758497,1
2026,2,WPP571,3329,12.7305,2.619617,1
2026,2,WPP572,3346,6.2898,1.986477,1
2026,2,WPP573,1564,7.0618,2.087134,1
2026,2,WPP711,2855,17.1653,2.899512,1
2026,2,WPP712,9657,9.0185,2.304435,1
2026,2,WPP713,2611,9.6783,2.368211,1
2026,2,WPP714,1242,4.3294,1.67323,1
2026,2,WPP715,1032,10.7022,2.459773,1
2026,2,WPP716,836,10.6857,2.458368,1
2026,2,WPP717,626,4.3262,1.67264,1
2026,2,WPP718,4823,15.3192,2.792345,1
2026,3,Unknown,133,12.5489,2.606303,1
2026,3,WPP571,1497,11.9064,2.557725,1
2026,3,WPP572,1901,7.8391,2.179185,1
2026,3,WPP573,1546,9.5436,2.355519,1
2026,3,WPP711,7049,26.8266,3.325994,1
2026,3,WPP712,13671,10.5665,2.448114,1
2026,3,WPP713,2362,9.1451,2.316993,1
2026,3,WPP714,431,8.0939,2.207604,1
2026,3,WPP715,1043,8.5206,2.253463,1
2026,3,WPP716,594,11.3914,2.517003,1
2026,3,WPP717,664,6.5179,2.017291,1
2026,3,WPP718,1769,18.3836,2.964428,1
2026,4,Unknown,324,7.5726,2.148575,1
2026,4,WPP571,3901,13.4357,2.669701,1
2026,4,WPP572,4645,7.3575,2.123155,1
2026,4,WPP573,7213,9.905,2.389224,1
2026,4,WPP711,16055,21.2815,3.103756,1
2026,4,WPP712,34831,12.1686,2.577838,1
2026,4,WPP713,6116,12.0934,2.572112,1
2026,4,WPP714,3415,5.6499,1.894597,1
2026,4,WPP715,2319,5.6079,1.888269,1
2026,4,WPP716,1644,9.3875,2.340604,1
2026,4,WPP717,1262,5.8714,1.927362,1
2026,4,WPP718,2157,17.7981,2.933754,1
2026,5,Unknown,220,6.7166,2.043371,1
2026,5,WPP571,2237,10.6605,2.45621,1
2026,5,WPP572,3281,7.584,2.1499,1
2026,5,WPP573,13131,10.6299,2.453579,1
2026,5,WPP711,12897,19.1314,3.002278,1
2026,5,WPP712,39761,13.2423,2.656218,1
2026,5,WPP713,7569,16.3413,2.853091,1
2026,5,WPP714,1078,6.4818,2.012475,1
2026,5,WPP715,1418,6.2496,1.980949,1
2026,5,WPP716,1536,12.2276,2.582309,1
2026,5,WPP717,1113,5.2376,1.830591,1
2026,5,WPP718,1129,17.2024,2.901556,1
